"Time","ACC_X.raw","ACC_Y.raw","ACC_Z.raw","ACC_X.norm","ACC_Y.norm","ACC_Z.norm","GYRO_X.raw","GYRO_Y.raw","GYRO_Z.raw","GYRO_X.norm","GYRO_Y.norm","GYRO_Z.norm","Ceramic_Piezo","Film_Piezo","Weighted_Film_Piezo","Activity_Name","New_Window"
"2617",380,-692,17888,-0.01,-0.4,10.05,68,13,30,0.01,-0.72,0.14,59,121,164,"object_fall","no"
"2780",324,-616,16748,0.48,-0.51,8.09,61,14,32,-0.05,-0.78,-0.17,40,80,153,"object_fall","no"
"3480",140,-548,16784,0.08,-0.36,10.07,67,18,30,0.14,-0.11,0.08,41,76,145,"object_fall","no"
"4180",108,-560,16760,0.08,-0.31,10.05,68,19,33,0.14,0.01,0.14,37,109,159,"object_fall","no"
"4880",196,-652,16956,0.06,-0.37,10.07,64,17,30,-0.17,-0.11,-0.17,44,116,160,"object_fall","no"
"5580",156,-576,16748,0.12,-0.3,10.08,68,19,32,0.08,-0.05,0.02,37,117,161,"object_fall","no"
"6280",168,-584,16864,0.11,-0.32,10.11,63,18,32,-0.23,-0.05,0.02,39,117,158,"object_fall","no"
"6979",108,-532,16776,0.13,-0.32,10.08,67,18,35,0.01,0.01,0.14,43,116,162,"object_fall","no"
"7680",124,-548,16884,0.06,-0.32,10.14,66,16,31,0.01,-0.11,-0.1,42,116,161,"object_fall","no"
"8379",84,-636,16728,0.09,-0.35,10.06,69,20,30,0.26,0.01,0.02,44,117,162,"object_fall","no"
"9080",124,-512,16908,0.11,-0.32,10.18,63,17,33,-0.23,0.01,-0.04,39,116,163,"object_fall","no"
"9779",208,-608,16940,0.11,-0.4,10.1,66,22,32,-0.11,0.19,0.02,43,119,164,"object_fall","no"
"10479",100,-572,16744,0.1,-0.3,10.1,67,21,30,0.01,0.07,0.02,45,119,164,"object_fall","no"
"696",68,-580,16800,0.06,-0.33,10.06,68,20,32,-0.05,0.01,0.08,51,152,179,"object_fall","yes"
"737",168,-644,16328,0.2,-0.37,9.61,67,15,27,0.14,-0.54,-0.23,50,132,175,"object_fall","no"
"770",1088,-1296,14168,-0.32,0.29,8.78,62,3,33,-0.11,-0.72,0.2,42,96,162,"object_fall","no"
"1469",48,-476,16856,0.06,-0.28,10.01,64,20,30,0.14,0.19,0.14,48,71,152,"object_fall","no"
"2170",160,-560,16840,0.11,-0.34,10.06,69,21,31,0.2,-0.11,-0.17,48,118,167,"object_fall","no"
"2869",36,-588,16748,0.1,-0.37,10.03,69,20,34,0.08,0.13,0.14,49,124,169,"object_fall","no"
"3569",172,-608,16712,0.05,-0.34,10.04,66,18,32,0.14,0.01,0.2,45,123,170,"object_fall","no"
"4269",76,-600,16724,0.09,-0.38,10.07,65,19,28,-0.17,0.01,-0.04,46,122,172,"object_fall","no"
"4969",108,-532,16808,0.09,-0.33,10.08,65,21,32,0.08,0.13,0.2,48,121,171,"object_fall","no"
"5669",108,-572,16892,0.06,-0.34,10.1,64,17,30,-0.23,-0.05,0.02,52,122,171,"object_fall","no"
"6369",136,-552,16712,0.1,-0.32,9.96,65,15,30,0.14,-0.11,0.14,49,120,167,"object_fall","no"
"7068",72,-576,16928,0.08,-0.33,9.99,67,18,33,0.14,0.01,0.14,48,119,168,"object_fall","no"
"7769",156,-560,16896,0.06,-0.35,10.1,65,16,34,0.01,-0.11,0.14,51,119,166,"object_fall","no"
"8468",60,-652,16916,0.08,-0.33,10.13,66,19,30,-0.17,0.13,0.2,47,118,163,"object_fall","no"
"9169",96,-568,16868,0.08,-0.33,10.06,65,22,30,-0.05,0.07,0.02,45,115,164,"object_fall","no"
"9868",180,-592,16840,0.04,-0.35,10,66,18,32,0.14,-0.11,-0.1,45,117,161,"object_fall","no"
"10568",56,-612,16804,0.1,-0.39,10,64,23,29,-0.17,-0.05,-0.04,42,118,160,"object_fall","no"
"695",196,-628,16840,0.17,-0.37,10.11,68,21,31,0.08,-0.05,0.08,56,168,192,"object_fall","yes"
"737",20,-704,16972,0.1,-0.35,10.04,66,15,31,-0.17,-0.23,0.14,52,136,185,"object_fall","no"
"865",-224,-592,20804,0.67,-0.75,8.37,66,19,31,0.14,-0.84,-0.04,48,89,162,"object_fall","no"
"1566",96,-488,16780,-0.02,-0.34,10.05,63,20,32,0.08,0.07,0.14,46,83,153,"object_fall","no"
"2265",124,-628,16816,0.1,-0.31,10.15,69,19,30,0.14,0.07,-0.04,50,115,169,"object_fall","no"
"2965",120,-592,16840,0.05,-0.33,10.06,65,16,35,0.08,0.01,0.08,47,120,172,"object_fall","no"
"3665",208,-604,16780,0.12,-0.37,10.12,65,19,31,-0.23,0.07,0.14,48,120,173,"object_fall","no"
"4365",204,-580,16856,0.11,-0.3,9.99,68,20,27,0.01,0.01,-0.17,52,124,175,"object_fall","no"
"5065",232,-520,16780,0.09,-0.33,10.06,65,22,31,-0.23,0.01,0.02,51,124,177,"object_fall","no"
"5765",72,-616,16816,0.1,-0.37,10.13,67,16,31,-0.11,0.13,0.02,49,123,179,"object_fall","no"
"6464",100,-692,16844,0.09,-0.35,10.01,67,23,32,-0.05,0.01,0.14,52,125,180,"object_fall","no"
"7165",88,-576,16740,0.06,-0.3,10.04,66,20,30,0.08,0.13,-0.1,54,124,180,"object_fall","no"
"7864",72,-596,16880,0.08,-0.36,10.08,66,19,31,0.01,-0.05,0.2,55,124,180,"object_fall","no"
"8565",180,-516,16768,0.07,-0.32,10.02,65,18,30,-0.05,-0.23,-0.04,55,125,180,"object_fall","no"
"9264",76,-520,16772,0.06,-0.31,10.13,67,21,32,0.14,0.07,-0.04,52,124,179,"object_fall","no"
"9964",100,-592,16764,0.09,-0.36,10.04,66,20,33,0.14,0.13,0.2,51,123,179,"object_fall","no"
"10664",300,-536,16780,0.13,-0.34,10.08,66,23,30,-0.17,0.13,-0.1,53,122,180,"object_fall","no"
"696",144,-592,16752,0.06,-0.35,10.07,67,21,28,-0.05,0.13,-0.1,50,119,184,"object_fall","yes"
"1396",168,-656,16912,0.05,-0.39,10.11,66,17,33,-0.05,-0.05,0.08,56,121,184,"object_fall","no"
"1573",-20,-480,18988,0.22,-0.29,10.41,67,27,31,0.08,0.92,-0.1,53,120,182,"object_fall","no"
"2273",52,-568,16852,0.05,-0.31,10.08,68,20,31,0.01,0.01,0.08,57,99,176,"object_fall","no"
"2973",184,-612,16840,0.14,-0.39,10.11,64,18,32,-0.11,-0.11,0.02,52,115,179,"object_fall","no"
"3673",-16,-616,16708,0.06,-0.33,10.04,68,18,31,0.01,-0.05,0.08,50,119,178,"object_fall","no"
"4373",20,-552,16824,0.07,-0.33,10.05,67,18,31,-0.05,0.07,0.08,53,121,176,"object_fall","no"
"5073",148,-616,16972,0.09,-0.37,10.15,67,20,30,-0.05,0.07,0.02,49,121,175,"object_fall","no"
"5772",88,-612,16836,0.05,-0.33,10.1,64,20,31,0.01,0.25,0.08,53,121,174,"object_fall","no"
"6473",136,-616,16896,0.08,-0.37,10.09,66,19,32,0.08,-0.17,0.14,47,122,172,"object_fall","no"
"7172",184,-560,16816,0.1,-0.33,10.1,64,19,30,0.08,-0.05,-0.04,51,122,164,"object_fall","no"
"7873",108,-584,16704,0.04,-0.33,10.04,66,18,31,0.08,0.13,-0.1,50,123,171,"object_fall","no"
"8572",236,-600,16840,0.12,-0.35,10.09,67,19,32,0.01,0.19,0.08,47,124,171,"object_fall","no"
"9272",120,-532,16864,0.1,-0.32,10.08,64,18,30,-0.05,-0.11,0.14,52,124,172,"object_fall","no"
"9972",92,-600,16960,0.06,-0.39,10.08,67,16,31,0.01,-0.23,0.08,57,124,171,"object_fall","no"
"10672",72,-564,16808,0.13,-0.31,10.17,62,19,33,-0.05,-0.05,-0.04,47,123,170,"object_fall","no"
"696",164,-536,16892,0.12,-0.36,10.2,67,22,33,0.01,0.01,0.02,51,146,176,"object_fall","yes"
"758",192,-536,16772,-0.01,-0.33,10.38,64,14,32,0.01,0.25,-0.04,54,131,174,"object_fall","no"
"1457",40,-588,16720,0.05,-0.37,10,67,19,30,-0.05,0.07,0.08,51,95,160,"object_fall","no"
"2158",96,-580,16628,0.11,-0.35,10.03,67,20,30,-0.11,0.25,0.14,55,119,168,"object_fall","no"
"2857",176,-564,16812,0.07,-0.37,10.04,64,20,31,-0.17,0.07,-0.1,52,123,172,"object_fall","no"
"3558",208,-580,16868,0.1,-0.35,10.03,66,18,32,0.01,-0.11,0.14,53,121,171,"object_fall","no"
"4257",172,-604,16832,0.11,-0.34,10.05,66,18,31,-0.05,0.01,0.02,53,124,176,"object_fall","no"
"4957",184,-552,16780,0.14,-0.33,9.99,66,19,31,-0.05,-0.05,-0.04,57,125,178,"object_fall","no"
"5657",160,-492,16752,0.09,-0.39,10.04,65,22,31,0.01,0.19,-0.1,54,124,179,"object_fall","no"
"6357",120,-592,16824,0.1,-0.36,10.04,66,19,32,-0.05,-0.05,-0.04,54,124,180,"object_fall","no"
"7057",84,-632,16736,0.12,-0.36,10.05,66,20,29,-0.05,0.13,-0.04,63,126,180,"object_fall","no"
"7757",164,-580,16912,0.08,-0.34,10.06,67,20,30,0.08,0.13,0.2,61,126,184,"object_fall","no"
"8456",112,-572,16780,0.06,-0.36,10.05,65,21,33,0.08,0.07,0.02,59,128,184,"object_fall","no"
"9157",88,-608,16784,0.09,-0.37,10.04,65,16,30,-0.17,-0.11,0.02,60,128,184,"object_fall","no"
"9856",100,-476,16844,0.05,-0.32,10.09,69,18,31,-0.05,0.07,0.02,64,128,185,"object_fall","no"
"10557",232,-568,16832,0.04,-0.32,10.08,65,22,34,-0.17,0.19,0.14,60,128,184,"object_fall","no"
"696",256,-528,16872,0.05,-0.33,10,64,15,34,-0.17,-0.17,0.14,64,182,198,"object_fall","yes"
"886",216,-592,16476,0.07,-0.36,9.92,67,25,32,-0.05,0.25,0.08,65,146,189,"object_fall","no"
"1587",132,-544,16752,0.08,-0.32,10.04,65,19,33,0.08,0.01,0.08,61,117,182,"object_fall","no"
"2287",104,-548,16736,0.1,-0.35,10.07,65,18,30,-0.23,0.01,0.02,67,128,186,"object_fall","no"
"2987",208,-560,16896,0.04,-0.36,10.14,66,19,31,0.08,0.13,0.08,68,130,186,"object_fall","no"
"3687",96,-636,16832,0.13,-0.36,10.03,63,18,33,-0.17,-0.17,0.14,68,130,187,"object_fall","no"
"4387",176,-564,16996,0.12,-0.31,10.13,66,19,33,0.08,-0.11,0.02,63,128,186,"object_fall","no"
"5087",124,-612,16864,0.1,-0.33,10.01,66,22,31,0.14,0.07,0.02,66,129,185,"object_fall","no"
"5786",20,-524,16764,0.07,-0.38,10.07,67,19,32,0.08,0.25,0.08,62,128,184,"object_fall","no"
"6487",196,-536,16912,0.11,-0.37,10.12,65,20,32,-0.05,0.01,-0.04,64,128,181,"object_fall","no"
"7186",136,-560,16756,0.06,-0.35,10.01,67,19,32,0.01,0.07,0.08,66,128,180,"object_fall","no"
"7887",100,-576,16924,0.1,-0.29,10.18,67,17,33,-0.11,0.07,0.08,64,128,179,"object_fall","no"
"8586",100,-600,16848,0.09,-0.36,10.09,64,22,30,-0.05,0.07,-0.1,65,128,179,"object_fall","no"
"9286",124,-524,16816,0.03,-0.33,10.06,65,18,29,-0.11,-0.11,-0.17,67,128,179,"object_fall","no"
"9986",100,-512,16828,0.07,-0.36,10.09,66,19,33,-0.11,0.07,0.14,67,128,176,"object_fall","no"
"10686",176,-516,16868,0.11,-0.31,10.12,65,19,34,-0.11,0.13,0.08,62,130,179,"object_fall","no"
"697",132,-556,17012,0.07,-0.36,10.07,66,19,29,-0.05,0.25,0.02,36,143,125,"object_fall","yes"
"903",72,-616,16928,0.04,-0.32,10.12,67,18,32,0.14,-0.23,0.08,40,125,124,"object_fall","no"
"1159",644,-456,10784,-0.57,0.26,13.72,60,13,30,0.01,0.5,0.14,40,95,122,"object_fall","no"
"1858",108,-556,16900,0.12,-0.39,10.13,63,18,32,0.01,0.07,0.32,43,91,119,"object_fall","no"
"2558",80,-696,16784,0.04,-0.33,10.02,66,17,33,-0.11,-0.05,0.02,41,96,120,"object_fall","no"
"3258",172,-560,16984,0.13,-0.37,10.08,66,17,32,0.08,0.01,0.02,41,88,119,"object_fall","no"
"3958",80,-568,16844,0.02,-0.37,10.03,68,18,32,-0.05,-0.11,0.08,40,88,118,"object_fall","no"
"4658",144,-600,16772,0.09,-0.33,10.12,65,16,30,-0.05,-0.11,-0.1,38,87,119,"object_fall","no"
"5358",160,-536,16916,0.07,-0.33,10.04,67,21,30,-0.05,0.13,-0.17,39,85,117,"object_fall","no"
"6057",188,-572,16928,0.12,-0.31,10.12,64,17,31,0.01,0.01,0.08,37,86,116,"object_fall","no"
"6758",116,-540,16980,0.05,-0.32,10.19,65,20,33,-0.17,0.01,0.02,35,86,114,"object_fall","no"
"7457",172,-604,16896,0.04,-0.39,10.11,66,18,29,-0.05,0.01,0.08,36,82,113,"object_fall","no"
"8158",164,-632,16908,0.06,-0.39,10.09,67,18,31,0.08,0.01,-0.04,36,82,112,"object_fall","no"
"8857",88,-556,16772,0.11,-0.37,10.06,64,21,31,-0.05,-0.05,0.08,37,84,113,"object_fall","no"
"9557",104,-624,16908,0.07,-0.39,10.13,64,20,33,-0.05,0.07,-0.17,34,87,114,"object_fall","no"
"10257",76,-620,16900,0,-0.33,10.09,63,19,32,0.01,-0.05,0.08,34,86,113,"object_fall","no"
"695",184,-520,16624,0.14,-0.31,9.97,64,21,31,-0.11,0.07,0.14,54,128,195,"object_fall","yes"
"1132",-116,-656,17324,0.11,-0.31,10.14,67,21,34,0.08,0.56,0.08,57,125,203,"object_fall","no"
"1185",148,-580,16804,0.11,-0.31,10.14,67,20,33,0.01,-0.05,0.08,61,128,210,"object_fall","no"
"1215",88,-548,16664,0.08,-0.3,10,66,21,31,0.08,-0.05,-0.1,66,79,192,"object_fall","no"
"1251",196,-512,16892,0.11,-0.37,10.14,66,21,34,-0.05,-0.05,0.08,62,68,179,"object_fall","no"
"1952",76,-608,16900,0.11,-0.34,10.06,67,19,31,0.01,-0.05,-0.04,56,59,177,"object_fall","no"
"2396",244,-624,16928,0.07,-0.3,10.17,63,19,30,-0.23,0.07,0.08,64,118,201,"object_fall","no"
"2699",120,-528,16908,0.08,-0.27,10.08,65,18,31,0.08,0.01,0.02,65,114,203,"object_fall","no"
"2767",96,-548,16832,0.05,-0.33,10.04,66,19,29,0.01,0.07,0.02,62,109,201,"object_fall","no"
"2854",116,-644,16916,0.08,-0.37,10,66,18,35,-0.05,0.13,0.14,60,82,192,"object_fall","no"
"2943",196,-600,17048,0.11,-0.36,10.18,66,19,32,0.08,0.13,0.02,60,77,188,"object_fall","no"
"2951",76,-644,16960,0.05,-0.39,10.15,68,17,32,0.14,-0.17,0.02,66,333,260,"object_fall","no"
"3651",200,-580,16888,0.11,-0.36,10.07,64,21,32,0.01,0.13,0.14,59,259,240,"object_fall","no"
"4352",172,-584,16876,0.1,-0.36,10.1,66,17,32,-0.17,-0.17,0.02,67,161,220,"object_fall","no"
"5051",140,-560,16896,0.08,-0.39,10.07,66,21,34,0.01,0.01,0.2,74,135,216,"object_fall","no"
"5752",72,-588,16892,0.01,-0.37,10.07,66,22,32,-0.05,0.07,0.08,78,132,221,"object_fall","no"
"6451",68,-580,16892,0.07,-0.38,10.08,65,18,30,0.08,-0.05,0.02,78,130,224,"object_fall","no"
"7151",232,-548,16760,0.09,-0.33,9.96,67,20,32,0.01,0.01,0.02,82,132,229,"object_fall","no"
"7851",52,-596,16820,0.03,-0.35,9.99,66,19,30,-0.11,0.01,-0.04,83,133,234,"object_fall","no"
"8551",232,-572,16936,0.09,-0.33,10.08,63,19,34,-0.17,0.07,0.14,81,133,238,"object_fall","no"
"9251",136,-604,16776,0.1,-0.32,10.04,66,16,30,0.08,0.07,-0.04,87,134,238,"object_fall","no"
"9951",60,-636,16776,0.1,-0.34,10.09,64,23,34,-0.17,0.07,0.2,86,135,239,"object_fall","no"
"10650",208,-544,16764,0.16,-0.34,10.04,66,19,31,0.01,-0.05,0.08,83,133,240,"object_fall","no"
"695",44,-556,16768,-0.03,-0.34,10.01,66,15,31,0.08,-0.11,-0.04,97,188,275,"object_fall","yes"
"815",-84,-600,17044,0.08,-0.28,10.07,67,28,36,0.01,0.68,0.2,92,155,261,"object_fall","no"
"1515",152,-580,16896,0.07,-0.37,10.05,65,20,32,0.08,0.13,0.08,92,127,251,"object_fall","no"
"2215",192,-572,16848,0.06,-0.33,10.12,66,18,31,-0.05,0.13,0.08,88,136,249,"object_fall","no"
"2915",136,-588,16820,0.08,-0.36,10.1,64,18,31,0.08,-0.11,0.02,90,141,247,"object_fall","no"
"3614",252,-568,16756,0.15,-0.34,10.11,66,19,30,-0.05,0.07,-0.04,93,138,244,"object_fall","no"
"4315",172,-612,17000,0.07,-0.35,10.13,67,19,32,0.14,0.01,0.2,93,141,239,"object_fall","no"
"5014",184,-580,17008,0.08,-0.34,10.16,67,18,32,-0.11,-0.05,0.14,84,140,238,"object_fall","no"
"5715",276,-620,16856,0.05,-0.38,10.19,66,19,30,0.01,0.01,-0.04,86,138,235,"object_fall","no"
"6414",220,-584,16836,0.14,-0.36,10.05,69,21,30,0.08,0.13,-0.1,83,138,228,"object_fall","no"
"7114",92,-616,16840,0.07,-0.36,10.11,64,18,32,-0.05,-0.11,0.08,87,139,227,"object_fall","no"
"7814",164,-556,16828,0.12,-0.35,10.05,66,22,31,0.08,0.13,0.2,87,138,224,"object_fall","no"
"8514",96,-568,16828,0.1,-0.36,10.11,65,18,30,-0.05,0.01,0.08,82,138,222,"object_fall","no"
"9214",64,-576,16944,0.13,-0.31,10.08,63,20,32,-0.29,0.01,0.02,81,137,213,"object_fall","no"
"9914",104,-592,16872,0.1,-0.32,10.08,65,20,36,0.01,0.07,0.08,79,137,215,"object_fall","no"
"10613",168,-644,16876,0.14,-0.37,10.09,66,18,32,0.01,0.13,-0.04,76,137,212,"object_fall","no"
"696",156,-572,16760,0.11,-0.33,10.08,65,19,31,-0.05,0.07,0.08,83,194,227,"object_fall","yes"
"1329",-128,-432,17968,0.11,-0.32,10.59,81,25,16,4.59,10.56,3.86,78,153,214,"object_fall","no"
"2029",36,-600,16752,0.07,-0.4,10.04,65,16,30,-0.05,-0.11,0.14,79,139,222,"object_fall","no"
"2729",180,-568,16696,0.05,-0.32,10,65,18,32,-0.11,-0.11,0.02,81,136,204,"object_fall","no"
"3429",68,-404,16908,0.08,-0.3,10.07,67,22,30,0.14,0.01,0.02,81,137,203,"object_fall","no"
"4129",192,-616,16776,0.04,-0.36,10.04,63,19,31,0.08,-0.05,0.02,80,137,200,"object_fall","no"
"4829",144,-504,16760,0.1,-0.33,10.09,64,20,31,-0.05,0.07,0.02,75,136,200,"object_fall","no"
"5528",132,-656,16920,0.06,-0.37,10.09,65,18,29,0.08,-0.05,0.02,76,136,198,"object_fall","no"
"6229",84,-620,16836,0.09,-0.38,10.06,67,21,31,0.01,0.01,-0.04,76,137,198,"object_fall","no"
"6928",92,-544,16816,0.06,-0.35,10.01,66,18,34,0.08,0.07,0.26,79,137,196,"object_fall","no"
"7629",80,-636,16828,0.09,-0.35,10.1,64,18,31,0.01,0.01,0.02,73,136,194,"object_fall","no"
"8328",144,-608,16844,0.05,-0.32,10.06,66,20,32,-0.11,0.19,0.02,79,138,195,"object_fall","no"
"9028",128,-576,16752,0.13,-0.34,10.01,66,16,32,0.01,0.01,0.14,78,138,194,"object_fall","no"
"9728",52,-516,16916,0.01,-0.37,10.11,63,19,29,-0.17,0.01,-0.04,76,139,193,"object_fall","no"
"10428",88,-536,16788,0.06,-0.32,10.09,62,19,31,0.08,0.01,-0.1,77,139,189,"object_fall","no"
"696",124,-592,16852,0.09,-0.34,10.12,63,16,32,-0.05,0.01,0.08,93,215,226,"object_fall","yes"
"1200",-28,-424,17624,0,-0.41,10.95,67,17,30,-0.17,0.07,0.02,87,218,229,"object_fall","no"
"1221",-200,-560,12032,0.02,-0.43,11.39,66,-8,34,-0.05,-0.72,0.02,85,254,237,"object_fall","no"
"1922",116,-608,16884,0.05,-0.31,10.11,67,20,29,0.08,0.13,-0.04,81,250,233,"object_fall","no"
"2621",196,-512,16884,0.09,-0.33,10.09,64,23,32,-0.11,0.13,0.08,91,231,233,"object_fall","no"
"3321",164,-600,16808,0.09,-0.33,10.07,65,19,33,-0.05,0.01,0.08,89,230,234,"object_fall","no"
"4021",156,-572,16776,0.12,-0.4,10.05,65,20,35,-0.05,0.13,0.14,86,240,238,"object_fall","no"
"4721",128,-556,16820,0.08,-0.33,10.1,64,21,33,-0.05,0.07,0.08,89,242,239,"object_fall","no"
"5421",88,-628,16796,0.04,-0.34,10.05,66,18,29,-0.17,0.01,-0.23,88,239,240,"object_fall","no"
"6121",160,-492,16736,0.07,-0.36,10.07,67,21,33,-0.17,0.01,0.02,88,238,238,"object_fall","no"
"6820",144,-572,16760,0.09,-0.35,9.98,65,22,32,-0.17,0.01,0.08,88,231,239,"object_fall","no"
"7521",48,-596,16972,0.09,-0.32,10.1,66,19,28,-0.11,0.07,-0.04,95,228,238,"object_fall","no"
"8220",176,-648,16868,0.14,-0.38,10.05,66,19,29,-0.05,-0.05,-0.17,96,240,243,"object_fall","no"
"8921",140,-572,16952,0.08,-0.34,10.14,65,20,31,0.08,0.19,0.02,94,229,241,"object_fall","no"
"9620",164,-476,16772,0.1,-0.24,10.13,66,17,31,-0.11,-0.05,0.08,89,235,243,"object_fall","no"
"10320",156,-604,16968,0.07,-0.3,10.04,66,19,29,-0.05,0.01,0.08,92,214,237,"object_fall","no"
"696",192,-596,16744,0.07,-0.34,10.06,63,16,32,-0.23,-0.17,0.14,93,174,213,"object_fall","yes"
"922",-20,-836,14228,0.67,-0.36,8.38,70,26,34,-0.05,-0.72,0.2,90,154,210,"object_fall","no"
"945",-552,-340,10712,0.27,-0.4,11.06,60,-2,30,0.08,1.11,-0.04,83,131,203,"object_fall","no"
"1645",148,-548,16848,0.01,-0.38,10.12,65,21,30,0.14,0.13,-0.17,90,109,186,"object_fall","no"
"2345",144,-576,16880,0.08,-0.34,10.07,65,20,32,0.01,-0.05,0.26,90,136,200,"object_fall","no"
"3045",196,-552,16980,0.12,-0.35,10.14,64,21,34,-0.05,0.13,0.14,86,143,197,"object_fall","no"
"3745",192,-560,16784,0.11,-0.35,10.08,63,18,29,-0.05,-0.11,-0.04,87,144,196,"object_fall","no"
"4444",156,-524,16780,0.11,-0.31,10.1,64,20,32,0.01,0.01,0.08,85,144,195,"object_fall","no"
"5145",144,-576,16836,0.06,-0.37,10.02,66,19,32,-0.11,0.01,-0.04,87,145,194,"object_fall","no"
"5844",144,-544,16860,0.11,-0.28,10.08,65,20,31,0.01,0.07,-0.04,94,147,191,"object_fall","no"
"6545",136,-584,16980,0.05,-0.34,10.1,67,17,32,0.01,-0.05,0.02,87,146,194,"object_fall","no"
"7244",168,-532,16764,0.06,-0.35,10.08,66,19,31,0.01,0.07,0.08,87,146,194,"object_fall","no"
"7945",212,-504,16824,0.12,-0.35,10.15,64,17,32,-0.11,0.01,0.14,87,172,202,"object_fall","no"
"8644",132,-556,17004,0.08,-0.34,10.11,66,16,28,0.01,-0.17,-0.04,88,190,209,"object_fall","no"
"9344",172,-668,16836,0.1,-0.39,10.1,64,18,31,-0.23,-0.17,0.14,88,191,210,"object_fall","no"
"10044",144,-592,16876,0.13,-0.34,10.09,66,16,30,0.14,-0.05,0.02,94,190,211,"object_fall","no"
"695",284,-612,16808,0.11,-0.35,10.08,67,23,30,0.14,0.19,-0.04,87,188,201,"object_fall","yes"
"1135",312,-620,15952,0.06,-0.3,9.66,64,18,29,0.01,0.86,-0.04,87,194,205,"object_fall","no"
"1187",-568,-1540,13740,0.45,-0.07,5.61,62,26,30,0.08,-0.72,-0.1,84,188,199,"object_fall","no"
"1887",244,-568,16736,0.11,-0.36,10.09,65,20,34,-0.05,0.01,0.2,91,140,185,"object_fall","no"
"2586",136,-592,16880,0.07,-0.35,10.1,64,17,30,-0.17,-0.05,-0.04,90,139,187,"object_fall","no"
"3287",136,-544,16788,0.13,-0.38,10.1,66,16,33,-0.05,-0.05,0.08,90,143,185,"object_fall","no"
"3987",288,-572,16780,0.09,-0.34,9.98,63,20,31,-0.11,-0.05,-0.04,85,144,186,"object_fall","no"
"4687",160,-532,16844,0.1,-0.31,10.01,69,19,30,0.2,0.07,0.08,89,142,184,"object_fall","no"
"5387",160,-644,16696,0.07,-0.33,10.05,66,17,31,0.14,-0.17,0.08,89,141,185,"object_fall","no"
"6086",124,-672,16744,0.08,-0.38,10.14,65,18,31,0.14,0.01,0.32,89,142,186,"object_fall","no"
"6787",156,-568,16912,0.12,-0.33,10.05,64,19,33,-0.11,0.13,-0.04,87,142,189,"object_fall","no"
"7486",144,-468,16912,0.08,-0.37,10.09,65,19,32,-0.11,0.07,-0.04,90,144,187,"object_fall","no"
"8187",136,-592,16888,0.08,-0.33,10.12,66,16,31,0.01,-0.23,-0.04,87,145,183,"object_fall","no"
"8886",128,-600,16948,0.14,-0.33,10.15,66,19,30,0.2,0.19,0.02,89,144,184,"object_fall","no"
"9586",168,-620,16936,0.11,-0.35,10.07,67,15,33,0.08,0.01,-0.04,87,146,183,"object_fall","no"
"10286",144,-572,16936,0.08,-0.36,10.15,65,22,32,-0.11,-0.05,0.08,88,146,185,"object_fall","no"
"697",216,-536,16880,0.09,-0.36,10,65,20,30,0.01,0.01,0.08,97,183,195,"object_fall","yes"
"1396",208,-556,16708,0.07,-0.33,10.07,68,19,31,-0.17,0.01,0.14,95,161,190,"object_fall","no"
"1558",-48,-800,16932,0.19,-0.39,9.39,69,-1,29,0.08,0.19,0.02,95,153,188,"object_fall","no"
"1578",-48,-764,15712,0.38,-0.39,9.09,66,21,35,-0.23,-0.66,0.2,96,131,181,"object_fall","no"
"2279",52,-540,16764,0.08,-0.34,10.06,66,19,30,-0.05,0.01,-0.04,93,114,170,"object_fall","no"
"2979",136,-652,16876,0.05,-0.39,10.08,68,17,32,0.14,0.01,0.08,97,143,183,"object_fall","no"
"3679",168,-568,16888,0.09,-0.31,10.11,67,18,35,0.08,-0.05,0.26,96,149,186,"object_fall","no"
"4379",56,-544,16920,0.07,-0.31,10.07,64,22,29,0.01,0.19,-0.1,99,150,186,"object_fall","no"
"5078",100,-552,16856,0.09,-0.35,10.11,65,16,31,-0.05,-0.11,0.14,99,150,186,"object_fall","no"
"5779",180,-576,17008,0.06,-0.29,10.02,66,25,30,0.01,0.38,0.14,96,149,186,"object_fall","no"
"6478",132,-600,16900,0.1,-0.39,10.06,64,18,34,0.08,0.07,0.14,93,147,185,"object_fall","no"
"7179",68,-508,16828,0.11,-0.35,10.1,65,22,31,-0.11,0.19,-0.04,98,150,186,"object_fall","no"
"7878",96,-532,16800,0.06,-0.39,10.05,66,17,30,0.08,-0.17,0.08,99,147,186,"object_fall","no"
"8578",124,-468,16840,0.1,-0.35,10.03,67,20,35,0.01,-0.05,0.2,95,148,186,"object_fall","no"
"9278",56,-604,16876,0.05,-0.39,10.04,66,20,29,0.08,0.07,0.14,94,148,185,"object_fall","no"
"9978",184,-544,16716,0.06,-0.35,10.05,70,18,36,0.01,-0.05,0.14,94,147,184,"object_fall","no"
"10678",-40,-640,16808,0,-0.38,10.03,67,20,32,0.08,0.19,0.02,95,149,180,"object_fall","no"
"697",132,-568,16820,0.04,-0.35,10.14,67,19,32,0.01,-0.05,-0.04,96,172,190,"object_fall","yes"
"919",-404,-280,16124,0.37,-0.37,9.54,60,41,31,0.14,0.25,0.14,97,158,188,"object_fall","no"
"1618",180,-576,16848,0.08,-0.31,10.14,65,21,32,0.08,0.07,-0.04,81,116,181,"object_fall","no"
"2319",128,-524,16816,0.08,-0.33,10.09,64,20,32,-0.05,0.19,0.08,99,147,186,"object_fall","no"
